exception_id,level,invoice_number,po_number,grn_number,exception_type,message,severity,context_json
c79aaf1a-2ecd-47e3-b245-50cacbf44f8c,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 1.0, ""unit_price"": 784.23, ""line_total"": 784.23}}"
cf092f4f-619d-4afa-b959-a33b0bcbe4ef,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 10.0, ""unit_price"": 541.68, ""line_total"": 5416.8}}"
a97532fd-2475-4fe5-94e0-4db0aa3580f0,INVOICE,INV20178,P010178,,PRICE_VARIANCE,Invoice total deviates from PO total by 6.48% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 148.93, ""po_total"": 139.87, ""tolerance_pct"": 0.01, ""diff_pct"": 0.06477443340244514}"
7c1fe595-867b-4680-a682-2fe2e7a8d975,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
6ecd7a70-a61b-4998-bf86-883611f77eff,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
bf7e4d3a-f24b-4699-80b4-7b0f8222203b,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
54f69450-fb48-4c0e-b4db-2724148f9b96,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
22ff7dba-8d81-4355-afa4-55874a9e5932,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
994739f8-ba3e-448b-a0cf-f215a243b242,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
e52f41bf-d856-4ff5-9ed8-ffb3aa3cc753,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
b7792352-79e0-4584-a447-3a9f6fcbe2d1,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
bc803d3f-2b72-4c78-a15f-99810f88005e,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
199048e9-ceb5-4b66-9f3b-4885c9a514bf,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
b1f70aef-52a6-40e1-a940-002353515d22,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
a0e2e8c2-f8cf-4434-8096-30ea0d4d5fd1,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
d87a4871-a4f7-4c30-a686-af4fc33451f2,INVOICE,INV20193,P010193,,PRICE_VARIANCE,Invoice total deviates from PO total by 3.53% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 900.14, ""po_total"": 869.49, ""tolerance_pct"": 0.01, ""diff_pct"": 0.03525054917250339}"
ec7175a3-a7f7-427a-811a-8c53dab2de6d,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
e456849a-e6db-4c98-ba5f-e137f45f765e,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
75a44e37-a232-4b1d-a54f-2f99dbbe6c77,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
f4c0693c-beb2-407f-b0ef-473122d90fd6,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
b721944a-f5e6-456f-a0eb-3e0edb016ee1,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 31.68, ""line_total"": 63.36}}"
8d6790af-df38-415a-b401-b90ee461ce93,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 2.0, ""unit_price"": 14.73, ""line_total"": 29.46}}"
98266b41-0d96-438f-8e54-8aaa743f6b1e,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 5.0, ""unit_price"": 96.54, ""line_total"": 482.7}}"
7164f577-2a29-4b15-a233-b8dc3e88cd41,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 6.0, ""unit_price"": 776.34, ""line_total"": 4658.04}}"
ad83cad7-709e-42fd-914d-4befe75179c5,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 651.25, ""line_total"": 2605.0}}"
6f5211ac-d99f-4f98-8496-774395574cb4,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 27.85, ""line_total"": 111.4}}"
ea35c432-a408-4291-831d-f86d340497bf,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 6.0, ""unit_price"": 541.27, ""line_total"": 3247.62}}"
f7d0728f-601d-4348-9b86-521ba9f7e9ef,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 8.0, ""unit_price"": 809.62, ""line_total"": 6476.96}}"
c6787743-ad2c-4085-8ef9-16a5916a7af5,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 28.43, ""line_total"": 56.86}}"
fd2d4b4e-412a-4447-84ca-169cfd16803d,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 4.0, ""unit_price"": 409.88, ""line_total"": 1639.52}}"
2c663c2b-a23c-48e7-a932-b7fd1d3f6edd,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""printer"", ""quantity"": 6.0, ""unit_price"": 253.35, ""line_total"": 1520.1}}"
49d46ca5-6c22-41fb-86b1-9c7ceb0349ea,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 544.38, ""line_total"": 2177.52}}"
8b833deb-b97a-48e6-8ae2-7166ec1ae35b,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 8.0, ""unit_price"": 29.96, ""line_total"": 239.68}}"
b4545f12-751d-4de9-932b-7835e1fac2e2,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 10.0, ""unit_price"": 14.07, ""line_total"": 140.7}}"
f4787978-9834-4526-8c48-ab284c12e683,INVOICE,invoice_number,po_number,,TOTAL_MISSING,Missing totals for financial comparison,ERROR,"{""basis"": ""currency"", ""invoice_total"": null, ""po_total"": null, ""tolerance_pct"": 0.01}"
544e285d-4b35-479c-ae9f-5870298ba2ba,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
91e3590d-78cf-480f-a608-ea1a0c8a4453,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
e7df52b6-cb99-4dfd-a4f9-308fd453a225,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 9.0, ""unit_price"": 438.95, ""line_total"": 3950.55}}"
973d42ad-d143-42bb-b286-e4c67a7c5af8,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 1.0, ""unit_price"": 784.23, ""line_total"": 784.23}}"
342ee538-185b-4ea8-a4c0-f51c7952b113,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 10.0, ""unit_price"": 541.68, ""line_total"": 5416.8}}"
2ab9f0e6-22bd-4a3d-a02a-eb66167f41ea,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
95f3419e-a1c9-4279-a233-b984ff24a4d5,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
6187f876-e6df-42bf-8f1e-9d2640540c5a,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
ccfa050e-bf72-4f40-ab8e-57593d76fe4b,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
765a1a55-b0a0-45c1-8890-adf3d711bd31,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
82a5fd10-bede-4496-85af-7ec3af0c1481,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
b2e02640-35ad-4751-99e3-9d779607b734,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
27a8bc0e-430e-4e42-aa2a-2b96d16483bf,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
f10a597a-02b9-4f85-b2c5-4dbcc4202b5f,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
ebd2dfef-1fda-4b28-9ddf-51b6565fe9d0,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
ac086c7f-83d2-4ead-a7f8-5dac4478b8d6,INVOICE,INV20193,P010193,,PRICE_VARIANCE,Invoice total deviates from PO total by 3.53% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 900.14, ""po_total"": 869.49, ""tolerance_pct"": 0.01, ""diff_pct"": 0.03525054917250339}"
92cec02e-573a-46a3-aecb-68108effb840,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
5181738a-d0d6-43e5-b1bb-d708b94d810d,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
9c53f914-9927-4bfe-903c-7b786c3318ce,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
5a3c6826-1d28-4551-a870-e40ddd9390da,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
8abfbcf0-b885-4fc8-89b1-337d33d9eb61,INVOICE,INV20178,P010178,,PRICE_VARIANCE,Invoice total deviates from PO total by 6.48% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 148.93, ""po_total"": 139.87, ""tolerance_pct"": 0.01, ""diff_pct"": 0.06477443340244514}"
46329ef0-8b3b-4448-9725-175a5bc8b847,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
a8556c56-c84b-4f1c-870d-d2cd363f9389,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
fd6f4c3c-2b95-4f6d-a746-da56f267d380,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 31.68, ""line_total"": 63.36}}"
f0213e3b-1efd-4cec-a5c2-11ae6c45c70e,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 2.0, ""unit_price"": 14.73, ""line_total"": 29.46}}"
27739846-1b7c-42b4-aac5-5a70a82e303e,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 5.0, ""unit_price"": 96.54, ""line_total"": 482.7}}"
c2b6cd8f-0faa-4b32-9e6d-dc52caa09706,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""printer"", ""quantity"": 6.0, ""unit_price"": 253.35, ""line_total"": 1520.1}}"
25488e46-7647-47a8-95e2-11c3cae0b5b0,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 544.38, ""line_total"": 2177.52}}"
8f0c3a46-4fcf-4202-8921-91e4d61c0b07,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 8.0, ""unit_price"": 29.96, ""line_total"": 239.68}}"
eca4d03e-f7cd-4357-a46d-92b3a848e0b8,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 10.0, ""unit_price"": 14.07, ""line_total"": 140.7}}"
be9cf927-3292-4641-befe-8f046cb9ed8c,INVOICE,invoice_number,po_number,,TOTAL_MISSING,Missing totals for financial comparison,ERROR,"{""basis"": ""currency"", ""invoice_total"": null, ""po_total"": null, ""tolerance_pct"": 0.01}"
5e3f2bb2-f756-486b-9e23-fde2e1253c89,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
f0f67fc3-aa16-4377-92b2-f208822d4087,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
4328ff4a-a2bc-4e65-9072-7d7be2c4f6ae,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 9.0, ""unit_price"": 438.95, ""line_total"": 3950.55}}"
ee12f8e8-59d4-4e31-8856-d121ee08783b,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 1.0, ""unit_price"": 784.23, ""line_total"": 784.23}}"
cb8b986c-f54e-4466-abab-f7e82037a07b,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 10.0, ""unit_price"": 541.68, ""line_total"": 5416.8}}"
9c44cfc4-b940-44d6-a201-21e832561a2b,INVOICE,INV20193,P010193,,PRICE_VARIANCE,Invoice total deviates from PO total by 3.53% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 900.14, ""po_total"": 869.49, ""tolerance_pct"": 0.01, ""diff_pct"": 0.03525054917250339}"
